review,rating,sentiment,split
"This movie was a fairly entertaining comedy about Murphy's Law being applied to home ownership and construction. If a film like this was being made today no doubt the family would be dysfunctional. Since it was set in the 'simpler' forties, we get what is supposed to be a typical family of the era. Grant of course perfectly blends the comedic and dramatic elements and he works with a more than competent supporting cast highlighted by Loy and Douglas. Their shenanigans make for a solid ninety minutes of entertainment, 7/10.",7,1,train
"Most people know Paul Verhoeven as the director of many good (and bad) sci-fi movies in Hollywood. But long before that he was churning out generic thrillers in his native land. The story is a basic femme fatale premise, nothing new or enthralling. Verhoeven thinks he can make it better by adding in a series of dream sequences, which instead of defining our main character and his situation, are just used as a way to drive forward the predictable plot. The screenplay was solid, the dialogue helping to pad the effects of the bland story. What really made the movie at at least good was some terrific acting. Jereone Krabbe was amazing as the ""tortured artist"", and the supporters were very good as well. Also, Jan De Bont's cinematography adds at least some life to the film, helping to make Verhoeven look at least capable as a director.<br /><br />6.5/10<br /><br />* * 1/2 / * * * *",7,1,train
"The movie gets to the guts of the tension between a son and a father.<br /><br />The brilliant dialog, lovely scenery and great acting serve as an excellent way to present the onion that keeps peeling back layers.<br /><br />The core issues of parenting, communication and manhood are explored indirectly.<br /><br />In fun ways the curtain is pulled back, the masks slip off a little and truths are exposed.<br /><br />All of this happens amidst a road trip format. The backdrop is rural New York state in the early fall just as the trees are changing colors. WOW!",9,1,train
"You do not get more dark or tragic than ""Othello"" and this movie captures the play fairly well, with outstanding performances by Lawrence Fishburne and Irene Jacob. Fishburne's expresses to the viewer Othello's torment as he falls prey to Iago's lies very convincingly, even providing a realistic epileptic episode. Jacob is the loving and loyal wife who becomes either the instrument of Iago's revenge against Othello, or the object of his wrath (it is not clear which since no motive for Iago's behavior is offered). Although Kenneth Brannagh (sp?) displays his usual talent for Shakespeare in this movie, he is somewhat marginalized. The characters of Cassio and Emilia also wander in and out of scenes even though they, like Iago, seem more crucial to the plot. I have not checked the movie against the play to see how many lines were cut out, but I know that Shakespeare tends to develop his characters, even the seemingly unimportant ones, very well.<br /><br />If I had any criticism of the movie it would be that the story unfolds too quickly, and that the relationships between some of the characters are not laid out more. The director had a great cast, and no one offered a bad performance. The relationship between Cassio and Othello and that between Emilia and Desdemona need to be further developed earlier in the film. I have a feeling that they were closer to each other than the movie suggests, although you get a sense of this very late into the movie. Also, Othello and Desdemona need more time together. Although their anguish is convincing, the amount of interaction they have with each other makes it seem like they just met. On the other hand, maybe the did just meet---like Romeo and Juliet.<br /><br />In brief: good performances, too short.<br /><br />",9,1,train
"A clever, undeniably entertaining romp starring Peter Ustinov as a career embezzler with his sights set on a US conglomerate in London. He's abetted by foxy (and deceptively sharp) Maggie Smith and threatened with exposure by jealous company man Bob Newhart. This is a heist film with a lot of brains. Ustinov is exceptional as is Smith and Newhart is quite funny. The real surprise is Karl Malden, as the pill popping ""executive vice-president."" Malden has seldom been so loose. Cesar Romero and Robert Morley pop up in some funny cameos. The excellent music score is by Laurie Johnson. Eric Till's direction is brisk and the script by Ustinov and Ira Wallach is first-rate & very smart. A swinging good time!",8,1,train
"I thought this film was just about perfect. The descriptions/summaries you'll read about this movie don't do it justice. The plot just does not sound very interesting, BUT IT IS. Just rent it and you will not be sorry!!",9,1,train
"My parents took me to this movie when I was nine years old. I have never forgotten it. I had never before seen anything as beautiful as Elizabeth Taylor. (She was twenty-two when she made Elephant Walk) Remember, I'm nine, so the feelings aren't sexual, I just couldn't see anything else on the screen. I just wanted to sit at her feet like a puppy and stare up at her. She has begun to show her age, (She's almost seventy-four) but I still believe her to be one of the most beautiful and breathtaking women to ever have lived.<br /><br />I have seen the movie several times since, and it is a sappy melodrama. What saves it is, of course, Miss Taylor's beauty, magnificent scenery, the very impressive elephant stampede, and a well-made point on human arrogance in the face of nature.<br /><br />All in all, a well-spent couple of hours watching the movie channel or a rented video.",7,1,train
"THE SUNSHINE BOYS was the hilarious 1975 screen adaptation of Neil Simon's play about a retired vaudevillian team, played by Walter Matthau and George Burns, who had a very bitter breakup and have been asked to reunite one more time for a television special or something like that. The problem is that the two still hate each other and want nothing to do with each other. Richard Benjamin appears as Matthau's nephew, a theatrical agent who has been given the monumental responsibility of making this reunion a reality. This warm and winning comedy is a lovely valentine to a forgotten form of entertainment...vaudeville and it works mainly thanks to one of Neil Simon's better screenplays and outstanding work by Matthau, Burns, and Benjamin. Burns won the Best Supporting Actor Oscar for this, but I think Matthau walks away with this film with his flawlessly hilarious performance as Willy Clark. Matthau was nominated for Best Actor but didn't stand a chance against Nicholson for ONE FLEW OVER THE CUCKOO'S NEST; however, in another year, this was an Oscar-worthy performance. Matthau commands the screen and there is not a false note in this beautifully timed performance. The scene where he is auditioning for a potato chip commercial and can't get the name of the product right is a classic. THE SUNSHINE BOYS is a warm and winning Neil Simon comedy which shines thanks to unbeatable chemistry between Matthau and Burns.",8,1,train
"'Midnight Cowboy' was rated X with the original release back in 1969. There are some scenes where you can understand that, just a little. The movie about Joe Buck (Jon Voight) coming from Texas to New York City to become a hustler is sometimes a little disturbing. Dressed up as a cowboy he tries to live as a hustler, making money by the act of love. It does not work out as he planned. After a guy named Rico 'Ratso' Rizzo (Dustin Hoffman) first pulled a trick on him and stole some money they become friends. They live in an empty and very filthy apartment. Then Ratso gets sick and Joe has to try to make some money.<br /><br />The movie was probably rated X for the main subject but on the way we see some strange things. The editing in this movie is great. We see dream sequences from Joe and Ratso interrupted by the real world in a nice and sometimes funny way. Dustin Hoffman, Jon Voight and the supporting actors give great performances. Especially Hoffman delivers some fine famous lines. The score is done by John Barry and sounds great. All this makes this a great movie that won the Best Picture Oscar for a good reason.",9,1,train
"""Soylent Green"" is one of the best and most disturbing science fiction movies of the 70's and still very persuasive even by today's standards. Although flawed and a little dated, the apocalyptic touch and the environmental premise (typical for that time) still feel very unsettling and thought-provoking. This film's quality-level surpasses the majority of contemporary SF flicks because of its strong cast and some intense sequences that I personally consider classic. The New York of 2022 is a depressing place to be alive, with over-population, unemployment, an unhealthy climate and the total scarcity of every vital food product. The only form of food available is synthetic and distributed by the Soylent company. Charlton Heston (in a great shape) plays a cop investigating the murder of one of Soylent's most eminent executives and he stumbles upon scandals and dark secrets... The script is a little over-sentimental at times and the climax doesn't really come as a big surprise, still the atmosphere is very tense and uncanny. The riot-sequence is truly grueling and easily one of the most macabre moments in 70's cinema. Edward G. Robinson is ultimately impressive in his last role and there's a great (but too modest) supportive role for Joseph Cotton (""Baron Blood"", ""The Abominable Dr. Phibes""). THIS is Science-Fiction in my book: a nightmarish and inevitable fade for humanity! No fancy space-ships with hairy monsters attacking our planet.",7,1,train
"Coonskin might be my favorite Ralph Bakshi film. Like the best of his work, it's in-your-face and not ashamed of it for a second, but unlike some of his other work (even when he's at his finest, which was before and after Coonskin with Heavy Traffic and Wizards), it's not much uneven, despite appearances to the contrary. Bakshi's taking on stereotypes and perceptions of race, of course, but moreover he's making what appears to be a freewheeling exploitation film; blaxploitation almost, though Bakshi doesn't stop just there. If it were just a blaxploitation flick with inventive animation it could be enough for a substantial feature. But Bakshi's aims are higher: throwing up these grotesque and exaggerated images of not just black people but Italians/mafioso, homosexuals, Jews, overall New York-types in the urban quarters of Manhattan in the 70s, he isn't out to make anything realistic. The most normal looking creation in looking drawn ""real"" is, in fact, a naked woman painted red, white and blue.<br /><br />In mocking these stereotypes and conventions and horrible forms of racism (i.e. the ""tar-rabbit, baby"" joke, yes joke, plus black-face), we're looking at abstraction to a grand degree. And best of all, Bakshi doesn't take himself too seriously, unlike Spike Lee with a film like Bamboozled, in delivering his message. This is why, for the most part, Coonskin is a hilarious piece of work, where some of the images and things done and sudden twists and, of course, scenes of awkward behavior (I loved the scene where the three animated characters are being talked at by the real-life white couple in tux and dress as looking ""colorful"" and the like), are just too much not to laugh at. It's not just the imagery, which is in and of itself incredibly ""over""-stylized, but that the screenplay is sharp and, this is key for Bakshi this time considering, it's got a fairly cohesive narrative to string along the improvisations and madness.<br /><br />Using at first live-action, then animation, and then an extremely clever matching of the two (ironically, what Bakshi later went for in commercial form with Cool World is done here to a T with less money and a rougher edge), Pappy and Randy are waiting outside a prison wall for a buddy to escape, and Pappy tells of the story of Brother Rabbit, who with Brother Bear and Preacher Fox go to Harlem and become big-time hoodlums, with Rabbit in direct opposition to a Jabba-the-Hut-esquire Godfather character. This is obviously a take off on Song of the South with its intentionally happy-go-lucky plot and animation, here taken apart and shown for how rotten and offensive it really is.<br /><br />Yet Bakshi goes for broke in combining forms; animated characters stand behind and move along with live-action backgrounds; when violence and gunshots and fights occurs it's as bloody as it can get for 1975; when a dirty cop is at a bar and is drugged and put in black-face and a dress, he trips in a manner of which not even Disney could reach with Dumbo; a boxing match with Brother Bear and an opponent as the climax is filmed in wild slow-motion; archive footage comes on from time to time of old movies, some and some from the 20s that are just tasteless.<br /><br />Like Mel Brooks or Kubrick or, more recently, South Park, Bakshi's Coonskin functions as entertainment first and then thought-provocation second. It's also audacious film-making on an independent scale; everything from the long takes to the montage and the endlessly warped designs for the characters (however all based on the theme of the piece) all serve the thought in the script, where its B-movie plot opens up much more for interpretation. To call it racist misses the point; it's like calling Dr. Strangelove pro-atomic desolation or Confederate States of America pro slavery. And, for me, it's one of the best satires ever made.",10,1,train
"A MUST SEE! I saw WHIPPED at a press screening and it was hilarious. We're talking nonstop laughs. It makes SOMETHING ABOUT MARY seem like a meandering drama. Amanda Peet screams star quality with her winning combination of beauty, brains, and serious acting ability. Peter Cohen, the director, has made a cutting edge film that shows the raw inside of men's egos in the urban dating world. For all of it's comedy, Whipped succeeds with it's intelligence. Which is so rare for a first time director, especially with a romantic comedy. He is a major talent. Judah Domke, Brian Van Holt, Jonathan Abrahams, and Zorie Barber round out the cast with depth and very strong performances as the would be slick lady's men. You've got to see these guys go to work and get caught in Peet's web. Check out the trailer on whipped.com, it's worth the 3 minute download.",10,1,train
"""Vanilla Sky"" was a wonderfully thought out movie. Or rather, ""Abre Los Ojos"" was well thought out. I watched that movie late one night, excited about what was to come. I wasn't disappointed. By the end of the movie, I was awstruck. I couldn't get it off my mind. The whole idea of it just blew me away. The ending, was more of a surprise than Shyamalan could ever do. The plot line was also something that kept me interesting through and through. The cast, superb. It was an all around wonderful movie. The kind of movie you can watch again and again and always find something new. I've seen it four or five times and I'm always finding something new. It's a movie to keep you interested forever.",10,1,train
"Similar to ""On the Town,"" this musical about sailors on shore leave falls short of the later classic in terms of pacing and the quality of the songs, but it has its own charms. Kelly has three fabulous dance routines: one with Jerry the cartoon mouse of ""Tom and Jerry"" fame, one with a little girl, and a fantasy sequence where he is a Spanish lover determined to reach his lady on a high balcony. Sinatra, playing Kelly's shy, inexperienced buddy, and Grayson, the woman who serves as the love interest for both men, do most of the singing. Iturbi provides some fine piano playing. At nearly two and half hours, it is a bit too long for a light musical but it doesn't drag.",8,1,train
"Jess is 18, very smart and wants nothing more than to play football, when she joins a local team she has to lie to her parents again and again, as they would never approve of her chasing her dream, they want her to settle down with a nice Indian boy and learn how to cook.<br /><br />Bend it Like Beckham is a very funny feel good movie that doesn't need to be deep and complex, it's just fine as it is. The cast are all very good and they play their roles very well, the story is simple and predictable, but it works perfectly and the script is very realistic and very funny.<br /><br />A great Family movie 8/10",8,1,train
"What a brilliant film. I will admit it is very ambitious, with the subject matter. At a little over two and a half hours, it is a very long film too. But neither of these pointers are flaws in any way. Cry Freedom, despite the minor flaws it may have, is a powerful, moving and compelling film about the story of the black activist Steve Biko in his struggles to awaken South Africa to the horrors of the apartheid. It is true, that the first half is stronger than the second in terms of emotional impact. People have also complained that the film suffers from too much Woods not enough Biko. I may be wrong, but although it is Biko's story, it is told in the perspective of Woods, so Woods is an important character in conveying Biko's story to the world.<br /><br />Cry Freedom visually looks amazing. With the show-stopping cinematography and the stunning South African scenery it was a visual feast. The opening scenes especially were brilliantly shot. George Fenton's music brought real dramatic weight to most scenes. It was subtle in scenes in the second half, but stirring and dramatic in the crowd scenes. The script was of exceptional quality, the courtroom scenes with Biko were enough to really make you think wow this is real quality stuff. The first half with Biko as the main focus constantly had something to feel emotional about, whether it was the police's attack of the South African citizens or Biko's death. The second half entirely about Donald Woods carries less of an emotional punch, but is compensated by how it is shot, performed and written. And there are parts that are genuinely suspenseful as well. <br /><br />The performances were exceptional from the entire cast, from the most minor character to the two leads, there wasn't a single bad performance. Regardless of the accents that is, but it is forgiven so easily by how much the performances draw you in. Denzel Washington in one of his more understated performances, gives a truly compelling performance as Biko, and Kevin Kline shows that he can be as good at drama as he is at comedy, for he gave a suitably subtle performance to match that of Washington's. And the two men's chemistry is believable and never strikes a false note. Penelope Wilton is lovely as Donald's wife Wendy, and she is a great actress anyway. Out the supporting performances, and there may be some bias, two stood out for me. One was Timothy West, who relishes his role as Captain DeWet. The other was the ever exceptional John Thaw in a brilliantly chilling cameo-role as Kruger. Lord Richard Attenborough's direction is focused and constantly sensitive as usual.<br /><br />Overall, a truly wonderful film. Ambitious and long it is, but never ceases to be compelling, powerful and achingly moving. A definite winner from Lord Richard Attenborough, and worthy of a lot more praise. 10/10 Bethany Cox",10,1,train
"Lovely piece of good cinema. This is one of those films that you see smiling and you do not know why. Well, one of the reasons could be that we are before one of the most surprising directors today, and he is able to film emotions.<br /><br />When you are watching the film you can feel what Mr. Straight was feeling when he took the decision to go to visit his brother with his ""marvellous"" John Deere. What changed in his mind?, what changed in YOUR mind when you watched this film?<br /><br />A beautiful fraternal love story.",10,1,train
"Someone has already mentioned ""being at the right time at the right place"" It was so true for this documentary that i had doubts about the genuineness of the scenes and thought it included perhaps some acting but it is not. It is all real. The story is nothing new for the people of the developing and/or poor countries. It sheds light on the manipulation of the people by corporate media, the misinformation, the artificial polarization of the people by deliberately creating tension on the streets, sometimes to the point that the army, intelligence agency or even the government(many believe,led by the US) uses agents who attack ""any"" side to provoke the masses into violence and therefore justifying their coups. A marine officer in the film mentions this also. That they wanted to see the peoples confront on the streets. All of these scenarios have been played in Turkey(USA's pet dog in the middle east) throughout its history who has experienced 3 coups and lately, secret plans made by the Turkish army have been exposed, ironically through a pro-government religious/conservative media opposing the a-religious doctrines of the army, in which a very important mosque is bombed by an army agent to provoke the people etc.<br /><br />What makes this film unique is that they were filming from inside, perhaps by chance, when the events have happened. It is clear that the directors are pro Chavez. Whether or not this caused the directors to filter and manipulate the events and the information, I would not know.<br /><br />And whether Chavez will be defending the people of Venezuela against the dictatorship of US and the global economy without repressing any opposing thought with force and in the end becoming a self-indulgent tyrant, history will tell.<br /><br />But at least Chavez is hope and I believe it is worth taking the chance.",9,1,train
"This movie is totally wicked! It's really great to see MJH in a different role than her Sabrina character! The plot is totally cool, and the characters are excellently written. Definitely one of the best movies!!",10,1,train
"A masterful treatment of James Caine's ""The Postman Always Rings Twice"" as Luchino Visconti's first film shot primarily around Ferrara in a soulless war-torn Italy. The original negative was thought destroyed but Visconti saved a print and fortunately we can see this early neo-realist work today. A ruggedly handsome Massimo Girotti and Clara Calamai (who had recently revealed her breasts in La Cena delle beffe"" (1941), star as the sensually-charged and ill-fated lovers who plot to kill her husband. Unusual ending in which, although crime does not pay, one pays in a way not directly linked to the crime. Excellent direction, script, acting, and cinematography. Reportedly not as good as the French ""Le Dernier tournant' (1939) but probably better than the US version (1946) featuring Lana Turner and John Garfield in the lead roles. Highly recommended.",9,1,train
"I've watched this movie twice now on DVD, and both times it didn't fail to impress me with its unique impartial attitude. It seems more like a depiction of reality than most other Hollywood fare, especially on a topic that is still hotly discussed. Even though it sticks closely with the southern viewpoint, it doesn't fail to question it, and in the end the only sentence passed is that the war is lost, not matter what, and cruelty is a common denominator.<br /><br />What really makes this movie outstanding is the refusal to over-dramatize. Nowadays truly good movies (in a nutshell) are few and far apart, with mainstream fare being enjoyable (if you don't have high expectations), but terribly commercially spirited. I think this movie comes off as a truly good movie (without being a masterpiece), because it sticks to itself, and gives the viewer a chance to watch and analyze it, instead of wanting to bombard him with effect and emotion to blot out his intelligence. This movie is cool, observant, and generally light-handed in its judgement, which is GOOD.<br /><br />The story has its flaws, especially Jewel's Character comes off doubtfully, but then again the situation at the time was so chaotic, that for a young widow it might have been only logical to somehow get back into a normal life, even by liberally taking each next guy. Still she doesn't come off as weak, in fact I think she's one of the stronger characters, she's always in control of the relationships, with the men just tagging. And I take it very gratefully that she's not a weeping widow. I believe in the 19th century death of a loved one was something a lot more normal than now. You could die so easily of even minor illnesses and injuries, so the prospect of of someone dying, while surely causing grief, didn't traumatise people like it does now. People didn't seem to build shrines about their lost ones like they do now, and I like that attitude.<br /><br />My recommendation is for intelligent people to watch this movie, if they are in the mood for something different than the usual hollywood fare. Don't watch if if you want non-stop action or heart-renting emotion.",9,1,train
"Here is one movie that is genuinely funny at every single moment that it covers. How can it not be given that this movie stars the creators of South Park and is directed by David Zucker? When I first saw this movie, I did'nt immediately realise that Coop and Doug were really Matt and Trey but their talent in acting and writing came out as quite impressive. I was pleasantly surprised to learn that they were really Matt and Trey, later on. The humor is sometimes crude, sometimes foul, sometimes brilliant, sometimes subtle, sometimes loud and sometimes stupid but overall, this is one hell of a movie that is without doubt, under rated. Well actually, its insane. Totally insane.",9,1,train
"Ah, a Kelly/Sinatra sailor-suit musical. So familiar, right? Yes, but this isn't the one you usually hear about. On The Town's that-a-way. But if you stick around, you might learn something. Okay, probably not. Anyway, Anchors Aweigh tells the story of two sailors on a three- or four-day leave. Joe is the ""Sea Wolf"" and Clarence, the bookish type, begs Joe to get him a ""dame"". Now, after they're picked up by the coppers they get little Donald home. That's where they meet Susie, that temptress, that jezebel. Just kidding! Clarence falls in love with her. At least he thinks he does. Is he right? Or is he a moron? Or is he just misguided by society? Find out all this and more when you watch {trumpet fanfare} ANCHORS AWEIGH!<br /><br />P.S. If you want to see Kathryn Grayson be anything but sickeningly sweet, try Kiss Me Kate (1953).",9,1,train
"A woman borough a boy to this world and was alone. They both were alone because a boy had a gift and a curse in one package - he was capable of withdrawing sword from his arm. There was always a wound on his wrist in the cause of this ""gift"" - the wound of the deadliest weapon inside of his body. First he kills his constantly drunk stepfather who hurts his mom every time. Then he grows up and decides to find his real father. Just as simple as all the time for a superhero - he reaches the justice....but the society decides this justice is not necessary and dangerous which is indeed right 'cause it is not like in Hollywood movies that the character does not try to kill anyone - Sasha (he is the main hero acted by Artem Tkachenko) kills if the person who in his opinion deserves to die but gets blames from authorities and runs. In such a runaway from authorities and Mafia he meets a girl (acted by Chulpan Hamatova) and falls in love with her. Everything else is to be watched...not told. Be aware that this film is more about feelings and emotions but not about actions. This film is full of pain of the main character full of him and his vision of life.",10,1,train
"This movie is one of the funniest, saddest and most accurate portrayals of the mentality that seems to have pervaded the Balkans yet again, 45 years after the time depicted. All the usual characters and conflicts are presented with such anger, sadness and love combined that it is impossible to decide whether crying or laughing would be the more appropriate response. The accuracy of portrayal and the timelessness of the types, however, make it for a great film to watch if one wants to understand a little bit of what drove ex-Yugoslavia to its madness. In fact, no diplomat dealing with the region should attempt anything until they saw this movie, and its twin, *Maratonci trce pocasni krug.* Did I mention it is one of the funniest movies I've ever seen?",10,1,train
"Criticism of the film EVENING, based on the novel by Susan Minot and adapted for the screen by Minot and Michael Cunningham, has been harsh, so harsh that it may have discouraged many viewers from giving the film a try. The primary criticism has centered on the fact that very little happens in this film about a dying woman's fretting over a mistake she made one summer in her youth, that famous actors were given very minor roles, that the entire production was over-hyped, etc. For this viewer, seeing the film on a DVD in the quiet of the home, a very different reaction occurred.<br /><br />Ann Grant Lord (Vanessa Redgrave) is dying in her home by the ocean and her medication and memories allow her to share a man's name - 'Harris' - with her two grown daughters Nina (Toni Colette) and Constance (Natasha Richardson). As her daughters sit at her bedside Ann relives a particular summer when she was a bridesmaid for her best friend Lila (Mamie Gummer) - a marriage both Ann (Claire Danes as the youthful Ann) and Lila's alcoholic brother Buddy (Hugh Dancy) objected to, feeling that Lila was simply marrying a man of her class instead of the boy she had loved - Harris Arden (Patrick Wilson), her housekeeper's son who had become a physician. Harris, Buddy, Lila, and Ann are woven together in a series of infatuations and romances that have been kept secret until now, 50 years later, as Ann is dying. The older Lila (Meryl Streep) visits Ann at the end and the secrets are revealed: 'there are no such things as mistakes - life just goes on.' The film is a delicate mood piece and the script by Minot and Cunningham is rich in atmosphere and subtle life lessons. Yes, there are gaps in the story that could have used more explanation, but in order to maintain the aura of nostalgia of a dying lady's words, such 'holes' are understandable. The film is graced by the presence of not only Redgrave, Richardson (Redgrave's true daughter), Collette, Gummer (Streep's true daughter), Meryl Streep, Claire Danes, Eileen Atkins, Glenn Close, Hugh Dancy and Patrick Wilson, but also with an ensemble cast of brief but very solid performances. The setting is gorgeous (cinematography by Gyula Pados) and the musical score is by the inimitable Jan A.P. Kaczmarek. Lajos Koltai (""Being Julia') directs. Judge this film on your own.... Grady Harp",8,1,train
"this is a film about life, the triumph over adversity and the wonders of the human spirit. I defy anyone not to shed a tear by the end of the movie. This is more than just a tear-jerker, its an engaging, thought-provoking drama with excellent performances from all the cast but especially derek Luke and denzel washington. 7 years on, I'm amazed that Luke is still a virtual unknown and washington only directed one other film. Nevertheless, apart from a slow build-up, the story of this foster child's trials and tribulations and how it still affects him in adulthood is the sort of movie that stays with you long after you have seen it. Like many fox searchlight pictures, this was more of a sleeper hit and didn't get the mass critical acclaim it deserves. The scene where Antwone finally meets his mother summed up the movie for me, there were so many ways that could have been done and it could have been all schmaltzy or it could have been unrealistic but Washington struck exactly the right tone, his mother never said a word and could only shed a tear, while antowne asked simply why. Her overwhelming guilt prevented her from saying anything, what could she say to defend herself? One of the most moving cinematic scenes I have seen.",9,1,train
"The director and two stars of LAURA (1944) were reteamed for this solid policier: Dana Andrews is the son of a criminal who becomes a cop to cut all ties with the past but cannot keep his inherited violent ways in check while interrogating suspects and, one night, he goes too far; Gene Tierney is the estranged wife of his victim, a decorated war hero who has become involved with the town's leading racketeer and Andrews' No. 1 nemesis, Gary Merrill (who had himself been the protégé of Andrews Snr.)! As usual with Preminger, this is a well-crafted movie with a notable opening credits sequence and enlivened by a good cast that also includes Karl Malden (as Andrews' incumbent superior), Tom Tully (as Tierney's motor-mouth taxi driver dad) and Neville Brand (as Merrill's chief thug), with notable support also coming from Craig Stevens (as the slimy, wife-beating victim), Bert Freed (as Andrews' sympathetic partner) and Robert F. Nolan (as Andrews' stern outgoing superior). Having already been warned by the latter to mend his ways or else, Andrews panics and impersonates Stevens for a couple of hours following his murder to put the police on the (in this case) wrong tracks of Merrill; however, after Tully becomes the prime suspect (by which time Andrews and Tierney are romantically involved), the cop goes by himself in Merrill's lair fully intending to get bumped off and 'frame' the racketeer for his own murder! Clearly, the protagonist is a complex character and Andrews rises to the challenge with a first-rate characterization that is typically complemented by the in-house Fox noir style.",7,1,train
"Deeply emotional. It can't leave you neutral.<br /><br />Yes it's a love story between 2 18 years old boys. But it's only the body of this movie. And it's been removed. You only feel what happened with these boys. You feel the soul of the movie. With of course some action, some sex, but this is no pornography, too many feelings.<br /><br />It was only a summer ""story"", and it became, from love to hate, almost to death, the most important time of their lives. I loved it, you will too, whatever your feelings are.",10,1,train
"Go way back to page ten of this review section, and work your way back up. Go ahead; I'll wait.<br /><br />Done? Well, then you've probably noticed the same trend that I have. You could nitpick all day long about the lame jokes, dated timing and obviously derivative plot points and shtick in 'Bogus', but this movie seems to be one of those 'hate me now, love me later"" flicks.<br /><br />Bill and Ted's biggest problem was that the original appealed to those 80's kids who followed the tends and considered themselves on the cutting edge of fashion. That worked fine for the original, but obviously bombed in 1991, when no self-unrespecting slacker would be caught dead wearing anything but flannel or admitting he liked anything about the 80's. As Ted would put it: ""Dude, this is a totally deep hole. Wanna play 20 questions?"" <br /><br />They say nostalgia goes in 20 year cycles, and that certainly seems to be the case here. Here in 2010, those of use who grew up with Cindi Lauper and Megadeth are beginning to look back to appreciate some of those pivotal films that (like it or not) made us who we are. If you're one of those who look at 'Bogus' as if it were an outdated (""Fa gs!"") ripoff, then you're missing the point and probably spent six years growing facial hair, wearing flannel and looking like you just crawled out of bed.<br /><br />In self-referencing its own origins (the Star Trek episode"" and and time traveling with a phone booth), B&T makes no attempt to hide its creators' love for homage. Quentin Tarantino, anyone? I'm not saying 'Bogus' is 'True Love,' but I do think it needs to be appreciated for what it is: a fun snap-shot of our society at a time before child psychology, Ritalin, anti-smoking ads, terrorist paranoia and the proliferation of media fear-mongering. <br /><br />So, for all of you B&T haters out there...turn off your Screaming Trees CD, get that hair out of your face, go to the beach and lighten up. Narcissistic depression and intellectual ennui are SO corporate.",9,1,train
"I consider myself a great admirer of David Lynch's works, for he provides the viewers with absolutely unique motion pictures with typical ""Lynch-elements."" Having seen most of his works, I naively thought I could predict Lynch's next step. I was dead wrong. Dumbland is something I could have never imagined under the name of David Lynch. Still, after my recovery from the first shock, I started to contemplate about this extremely primitive main character, and I drew the conclusion that all the absurdities, cruelty, brutality and disgust presented here are mirroring bits from reality, being emphasized by distorting it. There are things in our lives we hardly ever emphasize, for they are either disgusting or horrible, however, they are surrounding us, so I take the courage to say, Dumbland focuses on these bits and pieces. This is not a movie to enjoy, though you'll sometimes laugh out of a strange, perverted sense of humor, this is an animated reflection of all things we rather reject to observe, with its simplicity, morbidity and absurdity. Take it as it is, you don't have to like it. It just exists. And finally, if you're attentive enough, you'll find elements typical to Lynch as well. I recommend it for tolerant people!!!",9,1,train
"I enjoyed Still Crazy more than any film I have seen in years. A successful band from the 70's decide to give it another try. They start by playing some gigs in some seedy European venues, with hilarious results. The music is fantastic, the script and acting are terrific. The characters are spot on, especially the lead singer with the high heavy metal voice, makeup and personality problems. The concert at the end was unreal. Go and see it, preferably in a cinema with a good sound system :)",10,1,train
"I never bothered to see this movie in theaters although I remember hearing the name over and over. I finally watched it this week and what a delight. For some reason, I was expecting it to not be very good so I was completely surprised when I sat down and stuck with it and then found myself completely pulled in. I read a lot of the other user comments and it impressed me how much people talk about her fighting in the ring, but what was wonderful about Diana is that she's a true fighter in life. All she needs to do is find her place where she be who she is and the ring helps her to get there. A very intelligent story and I'm amazed that this is the first time up for Michelle Rodriguez - what an excellent job she did. Adrian and her coach were also quite good.<br /><br />This film is a little rough around the edges, but it doesn't matter in the slightest. The story, the will, and the performances completely outweigh any flaws (that usually come with indie filmmaking anyway). A compelling portrayal of a girl finding herself and triumphing over her circumstances and a K.O. for Michelle Rodriguez!",9,1,train
"I LOVE Jack's jokes like 'The cliché is...' or ""Over the top cliché guy, black, oily skin, kinda spooky..."". He is just hilarious! Daniel's starting to catch up on him to! Good thing Jack's not on the team anymore (in a way) or else it would have been sarcasm mania!!!!I just love all the plots (season 8, a little less, I have to admit), the characters are great, the actors are great, I'm starting to pick up facial expressions (and more) from Jack, Daniel and Teal'c...It just all theoretically possible and exciting...oops! Their I go again!!! Sorry, I'm also starting to pick up traits from Carter, and all of this is driving my parents NUTZ!!!!!!! Well, to conclude, I think it's good for another three seasons or so, especially if they keep on packing the episodes with all this humor, drama, action and so forth!!!!!!!!!!!!!!!!",10,1,train
