review,rating,sentiment,split
"Now please don't start calling me names like, ""unpatriotic"" , ""weirdo"" and more .<br /><br />The very length of this movie (4 hours .. !!!) is its biggest mistake . No editing at all - seems like J.P. Dutta fell in love with his project too much . Even Lagaan was 4 hours long - but it was entertaining and gave a message as well .<br /><br />It's based on true incidents and real people . Kudos to it , but were the repetitive war scenes really needed ? On top of it the focus constantly shifted from one battalion / squadron to another and it was impossible to keep a track of them all .<br /><br />Between the skirmishes , there were songs about loneliness , lovesickness and related stuff . There were chummy conversations . In the beginning it gave some relief from the violence but became so monotonous later that one could even correctly predict nature of the forthcoming talk .<br /><br />Why were the soldiers walking around as if they were lions in jungle , fully unaware that enemy was lurking somewhere near? And when they were shot , it elicited sympathy but it seemed unmindful of them to be so cocksure of their safety in the first place .<br /><br />Music was melodious and the lyrics were soulful but did not fit with the movie . Better to listen to them on the soundtrack rather than in the movie .<br /><br />Acting was the saving grace : From seasoned veterans like Sanjay Dutt and Ajay Devgan , to relative newbies like Abhishek Bachchan and Akshaye Khanna , everyone acted like a pro . Manoj Bajpai and Ashutosh Rana deserve a special mention for lightening up the mood whenever necessary .<br /><br />Dialogues ranged from brilliant (""From Madhuri .. with Love!!"") to illogical / monotonous (""Pakistan se zyada musalman Hindusthan mein hain"") . And the expletive spree consisting of all the MCs , BCs , Cs and F-words wasn't really required . <br /><br />LOC Kargil attempts to provide a fitting tribute to the brave Indian soldiers , but tries too hard and ultimately fails . Indian soldiers surely deserve a better tribute .",4,0,train
"Immediately after renting and watching this movie several years ago, a friend and I decided that it defined the absolute zero on the movie scale. There was nothing about the movie that could have been done worse than it was. To this day we still rate movies, even very bad ones, by how much better than ""The Lonely Lady"" they are.<br /><br />A long time ago I saw an interview with Eleanor Perry, who wrote the screenplays for, among other things, ""Last Summer"" and ""Diary of a Mad Housewife,"" and she related that she had been asked to write a screenplay for the Harold Robbins' book ""The Lonely Lady."" She said that she sent in a treatment and it was rejected because they didn't think she understood the difficulties of a female screenwriter in Hollywood. She then said ""I think they got someone else to write it."" The interview was filmed before the movie was released. She died in 1981, and I bet the first thing she did on arrival in heaven was personally thank God for saving her from involvement in the result.",1,0,train
"Watching Floored by Love one thought comes almost immediately to mind, ""My god this looks like a really bad sitcom."" Sure enough, it turns out that FBL is a pilot for a series that may start this fall in Canada, poor poor Canada.<br /><br />Cara (Shirley Ng) and Janet (Natalie Sky) are a lesbian couple living in Vancouver. Janet has come out to her mother already but Cara's parents are still in the dark about their daughter's homosexuality. The pressure is on to out herself though when the parents come from Malaysia for her younger brother's wedding. That same week British Columbia legalizes gay marriage. With Janet wanting to wed, Cara has to decide whether or not to tell her conservative Chinese parents that's she's gay. Will she? Would she? Could she? Cara's situation is contrasted with that of Jesse (Trent Millar). Jesse has just declared his homosexuality to the world at the age of fourteen. His biological father Daniel (Andrew McIlroy) is coming for a visit soon. His stepfather Norman (Michael Robinson) fears that his chances of finally being fully accepted by Jesse are harmed by the fact that Daniel is gay and he is not. Will dialing 1-800-Makeover help?<br /><br />The dialogue and delivery come straight out of a lesser 1950's program along with the overdone physical emoting. The Full House-style melodrama is enough to make you wince from time to time and the attempts at comedy largely fail. McIlroy, Millar & Sky are the only performers that approach competency in this miscalculation but given the material they have to work with, it's no surprise that none impress. It's possible that the campiness was purposeful. It often seems like there is no way the performers are really that bad, that they must be trying to mimic the inferior sitcoms of days yore. If this is indeed the case than this review should probably be rewritten. The rewrite would focus on Floored by Love being a poor and ineffective send-up of old sitcoms.<br /><br />Writer/director Desiree Lim has put together a by-the-numbers bland-fest that's entirely forgettable. There was a time when merely having an openly homosexual protagonist was enough to make a mark on the screen. That time is gone. In this day we need quality as well.",4,0,train
"A Nightmare on Elm Street: The Dream Child<br /><br />This is a bad movie. There's no escaping it. I love the series and I think Freddy is probably the best character ever in horror movies. But even being a fan I can't help but see this movie is mediocre.<br /><br />There's not even an effort to build an interesting story and strong characters. By now they had just given up. They don't even try. They are the production of course, hoping for a few more easy dollars.<br /><br />The story doesn't grab your attention. Its so simple it's almost absent.<br /><br />Alice, a survivor from part 4 is now pregnant. Freddy is coming back through the baby's dreams. At the beginning we learn that to stop him Alice must find his mother. And that's it. <br /><br />The story advances slowly since there's so little plot meaning it turns pretty boring after a few minutes of bad dialogues and awful acting. In fact that's the only scary thing, the acting, since the deaths are not even slightly cool. <br /><br />The characters are so uninteresting we couldn't care less for them.<br /><br />The girls are as unattractive as possible. The whole cast reminded me of a bad amateur theatre group. I've seen better actors in school plays. It's embarrassing really.<br /><br />Lisa Wilcox still manages to bring some class to this. She is beautiful, sexy and has some talent. But the material just didn't let her shine. What a pity.<br /><br />Stephen Hopkins work is nowhere close to Renny Harlin´s brilliant direction in Dream Master. He tries some imaginative shots near the end but that tension Harlin and Craven created so well in the previous movies is no where to be found.<br /><br />The Dream Child is just another unimaginative sequel. It's the kind of movie that give horror series a bad name. <br /><br />The end for the once scary Freddy. It's too sad to see him now. A clown that's not funny. A bad joke. Goodbye Freddy.",2,0,train
"Dreyfuss plays a mob boss who lost his mind, but now he's ""fixed."" Lane is his girl who's been messing around with his Number One (Goldblum), who's supposed to have something going with Lane's sister (Barkin).<br /><br />With what anyone could consider an all-star supporting cast (Burt Reynolds, Gabriel Byrne, Kyle MacLachlan and even an appearance by Richard Pryor) can't help this plot, as Dreyfuss proves he's not ""fixed"" and tries to kill just about everyone in sight.<br /><br />You know, it's not like you didn't know what was coming. The first ten minutes were nothing but guys trying to tell Goldblum what was in store for him when Dreyfuss gets out, but I'll save you all the trouble: skip this movie.<br /><br />The actual reason I picked this movie is because I've been on a Diane Lane kick lately and have been trying to see all her movies. The real let-down for me wasn't just the terrible plot, but also the fact that she doesn't show up until the last fifteen minutes of the movie (although we hear about her all through the movie). Even being a fan of over half of the cast can't help me enjoy this film. The parts where the suspense was supposed to mount found me laughing at what was actually going on.<br /><br />3 out of 10 stars.",3,0,train
"Anyone who thinks this film has not been appreciated for its comic genius must have been smoking with the two stoners in the film. This film is NOT under-rated...it is a bad movie. <br /><br />There should be no comparisons between this film and The Naked Gun or Airplane since the latter two films are well written and funny. Class Reunion is neither of those things. The sad thing is it had such potential (good cast, good story lines) but the good jokes are few and far between. The scenes that were supposed to be funny came off more annoying than amusing. The stoner guys, the vampire, the blind girl...NOT FUNNY. The only funny character were Delores (the one who sold her soul to the devil).<br /><br />National Lampoon has made some really good films (Animal House, Vacation) but this isn't one of them. I certainly expected more from John Hughes.",2,0,train
"It's telling that as of the entry of this comment, NO females have submitted a vote of any kind for this movie. Not surprisingly, cheesy science fiction doesn't appeal to them quite as much... If you like a good ""B"" movie, and especially if you like to satirize them as you watch, you will like this. If you don't have fun watching bad movies, this one's not for you.",2,0,train
"This movie should be shown to film school students as an example of what NOT to do. The original kicked some major tire squealing butt, this horrible disaster breaks the cardinal rule of Bruckheimer films, which is: we all know they suck, but they have great action. This film has NO ACTION. This film is BORING. Where are the cars? Where are the chases? Where's the tension? Where's the suspense? Where's the rush? Where!!?? This isn't really a movie at all, it's a bad commercial. 50 cars in 24 hours? That is wrong. They have 3 days to steal them, the ad is wrong. How bad is that? The leads acting is stiff, wooden and forced. The villain, the cop, the others...who cares. They utter their pointless lines, they serve the illogical plot. They slog through it the best they can as the music video director says ""don't worry we'll make a lot of fast cuts and no one will notice how bad the film is"" or ""we'll fix it with lots of loud music"" The ""script"" isn't really a script at all, it's more like a list of cliches with an ending that is a total ripoff of: -------Warning - possible spoiler------ 5------4-----3-----2-----1------ The Fugitive. The biggest crime of all is the underuse of Vinnie Jones, man....this is the baddest, coolest mofo since Jules in Pulp Fiction. And what do they do!? They make him a mute who's hardly in the film! Make Vinnie the main villain and he could have saved the film. How could they have been so dumb? How? How? Why? The original film is very entertaining with a cool trick at the end that gets the driver away. The original has a great 40 minute chase that delivers! Go find the original. Or if you're craving some real car chase action go rent RONIN. The chases in Ronin raised the bar by which all other car chases will now be judged. Bruckheimer and Cage had all that money, all those resources, all that experience, and they can't even come close to matching a film made 25 years ago for $250,000? How can that be? You feel like you got ripped off after seeing this movie. Where I was once excited to see Coyote Ugly, Remember the Titans and Pearl Harbor, now I say: God help us all. <br /><br />",1,0,train
"Ulises is a literature teacher that arrives to a coastal town. There, he will fell in love to Martina, the most beautiful girl in town. They will start a torrid romance which will end in the tragic death of Ulises at the sea. Some years later, Martina has married to Sierra, the richest man in town and lives a quiet happy live surrounded by money. One day, the apparition of Ulises will make her passion to rise up and act without thinking the consequences. The plot is quite absurd and none of the actors plays a decent part. IN addition, three quarters of the film are sexual acts, which, still being well filmed, are quite tiring, as we want to see More development of the story. It is just a bad Bigas Luna's film, with lots of sex, no argument and stupid characters everywhere.",1,0,train
"Let me start by saying that I consider myself to be one of the more (most!)open-minded movie-viewers...Movies are my passion, and I am a big regular at my local cult-movie-rental-place...I also feel the need to add that they often ask ME for advice about movies whenever I get there, and i never seem to be able to leave the place without having had an elaborate discussion or exchange of ideas about what is going on in the cult-movie-area...I love to rent strange stuff, and that is exactly why this movie was recommended by one of the guys at the cult-movie-video-place.He told me he thought I had to see this, and since the cover said something about it being a movie with a Jodorowsky(one of my favorites!)atmosphere, I rented it.<br /><br />The vote I gave here is not really fair, because I did not think it was awful, I just did not know how to rate it otherwise. A question mark would have been more appropriate...<br /><br />This is the first and only film that literally made me sick to my stomach: I actually felt physically ill! Am I the only one whose stomach literally turned? Still I did not want to turn it off, or maybe I just couldn't because I was fascinated in a nasty way...<br /><br />I do not ever wanna see this movie again.<br /><br />Not awful,a 1 as I said.Just not my cup of tea(or wodka for that matter)...",1,0,train
"Naming the absolutely most pathetic piece of crap in cinematic history is not an easy task, candidates being so abundant, but Nemesis 2 has been my personal favorite ever since I saw it. It was so funny we had to rent it again the next day, and again I laughed so hard I was literally rolling on the floor. (This usually only happens when I see Monty Python's ""Scott of the Antarctic"".)<br /><br />Throughout the whole movie, an overwhelming what-the-heck-feeling firmly grasps the viewer. I'm utterly confounded that this clumsy home video ever made it to production stage. It's supposed to be a sequel, yet has no apparent connection whatsoever with the first film. The hero has the same name, but this time ""Alex"" is female, although it took us half way into the movie to stop guessing, what with all the muscles and the barbarian-nomad outfit!<br /><br />There is really no plot at all, it's merely a prolonged chase scene, only it's so slow-paced and senseless that calling it a chase scene makes it sound way more interesting than it really is. There is almost no dialogue, which is just as well considering the quality of it, and then the film suddenly just comes to an abrupt end after a blatant action scene with lots of gasoline explosions, without ever really explaining what it was all about. Luckily, it never gets boring, because there's something silly and phony going on at all times!<br /><br />Terrible movies are usually just tedious, but Nemesis 2 is such a perfect mixture of over-seriousness and utter nonintentional wackiness that it's truly entertaining. Rent this film, or buy it even, you won't be disappointed!",1,0,train
"Quirky, independent, theatrical, Christian Slater--these are all teasers that made me look forward to spending an hour or so ""discovering"" a jewel of a film. Boy, was I disappointed. Julian Po never gets over itself. The film is relentlessly self-conscious. I found myself unable to suspend disbelief for even a moment. The overdone, obviously theatrical sets, the overdone, obviously theatrical acting, the overdone, obviously theatrical directing -- well, you get the idea. <br /><br />Allegories do not need to be delivered sledge hammer style. And it's hard to feel much of anything for Julian Po because we never know much about him. The ridiculous girlfriend, the annoying townsfolk, the idiotic clergyman, the bratty kids -- why would anyone, particularly anyone with a life long ambition to get to the seaside (Slater's character), decide to stay in such a dismal place?",3,0,train
"I have a nice collection on movies going, and this one was added to it. Number 274 to be exact. <br /><br />The title had me going at first. Splatter University. I thought this would be a great horror movie. Was I ever wrong. Don't get me wrong, this is not the worst movie I have ever seen, but it could have been a lot better. I love all movies, but this one was one that was more of a laugh then a scare. <br /><br />Poor audio quality, poor acting, and poor shot arrangements are some of the areas that could have been improved. 3 out of 10 stars.<br /><br />Movie is ideal for a good laugh. If your looking for one of those movies to make fun of, then this is one!",3,0,train
"Massacre is a film directed by Andrea Bianchi (Burial Ground) and produced by legendary Italian horror director Lucio Fulci. Now with this mix of great talent you would think this movie would have been a true gore fest. This could not be further from that. Massacre falls right on its face as being one of the most boring slasher films I have seen come out of Italian cinema. I was actually struggling to stay awake during the film and I have never had that problem with Italian horror films.<br /><br />Massacre starts out with a hooker being slaughtered on the side of the road with an ax. This scene was used in Fulci's Nightmare Concert. This isn't a bad scene and it raises your expectations of the movie as being an ax wielding slaughter. Unfortuanitly, the next hour of the movie is SO boring. The movie goes on to a set of a horror film being filmed and there is a lot of character development during all these scenes but the characters in the movie are so dull and badly acted your interest starts to leak away. The last 30 minutes of the movie aren't so bad but still could have been much better. The gore in the movie was pathetic and since Fulci used most of the gore scenes in Nightmare Concert there was nothing new here. The end of the movie did leave a nice twist but there was still to much unanswered and the continuity falls right through the floor.<br /><br />This wasn't a very good film but for a true Italian horror freak (like myself) this movie is a must have since it is very rare. 4/10 stars",4,0,train
"This is an action Western. James Steart leads an all star cast in the scenic Northwest, which is filmed in great splendor. The scenery and costumes are great. There is action and adventure. Stewart plays a wealthy cattleman who runs afoul of a crooked government in the old Nothwest.<br /><br />The main drawback is the stereotypical cynic that Hollywood has always made into a hero. Even when this movie was made, the cynic was the stereotypical hero, and the one Stewart portrays really has few saving graces. He is kind to his two partners, and that does give him an extra dimension of credibility and likability.<br /><br />However, he is so piggish to everyone else, it is hard to really care for him, or to accept him. He is much like the one dimensional spaghetti Western characters (cut not that bad).<br /><br />Still, the minor characters are quite enjoyable. Walter Brennan, Royal Dano, Harry Morgan, and others make this worth watching.",3,0,train
"Genghis Cohn is a (very) mildly entertaining British movie about a German police commissioner in the late 1950's who is haunted by the ghost of a Jewish comedian that he killed 15 years earlier while serving under Hitler in the SS. The ghost comes back and wants his killer to live as a Jew to atone for the murders he committed.<br /><br />Otto, the German policeman actually knows this ghost's name because, the last thing he did before he died was said, in Yiddish, `Kiss my ass'. The policeman didn't speak Yiddish, so he asked around until he found the meaning. The `kiss my ass' left such an impression that everybody involved with that killing learned and remembered the comedian's name, Genghis Cohn.<br /><br />There are a bunch of men who are murdered in the jurisdiction of the police commissioner, and there are no helpful clues. The men are murdered with a set of knives that are missing from the local butcher. The butcher announces that his knives are missing while the commissioner is in the store to get a liver and onion sandwich, so the commissioner is a suspect. The first man is killed while making love to the butcher's wife, so the butcher is a suspect. But the butcher maintains that he would be very busy if he killed every man that slept with his wife. All the men are killed immediately after the climax of lovemaking.<br /><br />I think I might be a bit angrier than the ghost of Genghis Cohn if I was killed like he was. He seems to be very good-natured about it, as if he was just in a mild car accident. I can only guess that it is because it is a British movie and they are known for being a very polite people. He uses some of his material from his stand-up routing, and I just didn't find it very funny.<br /><br />I gave this movie a 4 because it was just kind of goofy. I thought it should have been a little more serious than it was. The movie turns out to be a murder mystery (where did this come from?), and it seemed that Genghis should have been more helpful than he was. The movie gave me a tiny look into Jewish culture, but was only skin-deep. Do all Jews love liver and onion sandwiches? Do they all say `shtoop' and `meshuganah' in their daily vocabulary? Isn't there more important stuff that we should know about the culture?<br /><br />I saw this movie at a Jewish community center in Berkeley, CA, and I was the only person in the room whose hair was not fully gray or white. (I have no gray or white hair.) There were 18 of us, and after the movie they stayed for about 20 minutes to discuss the movie. There were 2 main concerns expressed there: 1. The movie was way too light-hearted and future generations might not understand the gravity of what happened and 2. As the Holocaust survivors are dying off, future generations will not know what really happened. I thought that this second concern was ridiculous and I told them I thought they didn't need to worry because there is tons of literature out there and there will always be people who like to watch movies, like myself. The murder of 6,000,000 people by a very bad man will not ever be forgotten. I write this last paragraph because they charged me with telling others about my experience that day.",4,0,train
"This is a bit of a first for me, the first time I have ever been disappointed in a Tim Burton film. POTA isn't a bad film (great sets, costumes and the odd great performance) but it could have been made by any off-the-shelf hollywood director. The pacing was very odd, the last third was just spent waiting for the film to end, by myself and the cast. Tim Roth was excellent, probably the only pleasure in the film. Come back Tim.",2,0,train
"Why is it that everyone who has seen this movie feels it is their responsibility to tell us whether or not they are fencers? That point is completely immaterial to any argument to be made against this total dog of a movie.<br /><br />I think sports movies fall into two categories; well made movies about the human spirit and competitions, and `By the Sword'.<br /><br />Honestly this movie never could decide what it wanted to be, a touching drama for trying to be your best in life, an indictment of competitive motivation or a martial arts flick. In the end it didn't do any of those convincingly or completely enough to make me give one ounce of care of any of it.<br /><br />For the record I also am a fencing instructor (and now I am officially as bad as the rest). But putting bad fencing in a movie doesn't make it bad automatically. I mean look at Star Wars (Episodes 4-6, good movies, bad fencing). I liked those movies. But when you put bad sports into a bad movie for some reason people think that it is only the purists that think it a lame effort.<br /><br />Don't be fooled by any comments on the smaller issue of fencing. This is just a bad movie. In the end, this movie has nothing for the fencing enthusiast or the movie buff or simply anyone with a pulse and three brain cells.<br /><br />When I see a movie and am forced to think, `Man, I wish I was watching the Mighty Ducks.' I know that it is time to bypass the argument with the theater manager to get my money back and see if there is anyone in the lobby that will somehow give me two hours of my life back.",1,0,train
"Hee hee hee. This movie is so bad that it doesn't even try to hide the fact that it sucks big time. I remember the day I first saw this on MST. Sun was shining, looked like a good day. then, I saw this product of Rick Sloane which consisted of horrible plush dolls wreaking havoc in the crappy 80s fest land. Kevin, wussy extraordinaire, tries to impress his girlfriend, manages an assistant security guard job, fights with rakes, and plenty more stuff in this very badly made series of images. No plot or story is needed. Obviously no acting is necessary as the film proves. An army guy and his sex crazed girl will make you wanna leap off a cliff, and the dorky friend who gets his kicks off phone sex will make you say, "" He has got some nice red shorts"". Plus, I really hated the old security guard and wished he had an accident in his supermarket cart. Just when you think it's over, wait until the Club Scum scene. Ask for Road Rash.<br /><br />I advise that after viewing this film, a good month to regain senses and sanity. And if you see Rick Sloane, give him a good kick to the groin to show how much we appreciate this crapsterpiece called Hobgoblins.",1,0,train
"Billy Chung Siu Hung's (the bloody swordplay film Assassin from 1993) film Love To Kill (Hong Kong, 1993) is among the strongest products of the Category III boom that inhabited the HK cinema in early nineties. It consisted of films with strong sex, nudity and violence, more or less gratuitous and shock valued only. Love To Kill definitely belongs to the ""more"" category with some unforgettable ideas and pieces of celluloid sickness.<br /><br />The HK psycho Anthony Wong (from the award winning The Untold Story by Herman Yau, from the same year) plays a business man and a husband who likes to torture, humiliate and rape his young wife (Elizabeth Lee Mei Fung) who for some reason doesn't leave him and save herself and their little son from the disturbed tormentor. A policeman (Danny Lee, the famous police character actor from films like Dr. Lamb (1992) by Billy Tang (and co-directed by Lee) and The Killer (1989) by John Woo to name just a few) however sees the problem and starts to protect the wife and the son but Anthony naturally doesn't like this at all, and leads it all into the typical ultra-mean spirited and graphic finale during a rain storm.<br /><br />The film is almost completely without any serious merits as it's just a piece of exploitation in order to cash in when these kind of films were so popular. The imagery and happenings are something never found in the Western cinema, at least in mainstream, and it all becomes even more mind-blowing when some/most taboos for Westerners, like violence and perversions witnessed by a child, are broken in these films so often that reading the plotlines alone would make most viewers feel sick, and that goes perfectly especially for this film too.<br /><br />The film still has a rather interesting and creepy soundtrack in the tradition of the mentioned Dr. Lamb which practically started the whole boom in 1992. Usually the music and soundtrack in HK films is interesting and adds to the imagery, especially in these terror films. Also the cinematography is worth mentioning as the film bathes, especially in the finale, in blue colors and camera lenses (as does Assassin, too), and the raging storm is captured nicely on the camera. Otherwise there's nothing that would rate the film any higher other than on the nastiness-meter.<br /><br />The actors and actresses are talented and professional and so don't make the film any worse with their acting. Still the film has the usual HK humor in it which makes the sick goings-on even sicker as some ""humor"" is thrown into the soup. That includes some jokes about Danny Lee's erection and so on..Something that could never be found in the Western ""serious"" films either. And that thing usually destroys mane otherwise noteworthy HK films as the humor is just so obvious way and attempt to entertain the audience and masses.<br /><br />The film has a very high outrageousness level as it has numerous scenes depicting the abuse of Wong's wife in various ways. She gets raped and molested, beaten and kicked by her husband. We also get to see some flashbacks from Wong's own childhood which turns out to be equally violent as his own father killed too and turned his young son into what he is now. These flashback scenes, mostly at the end of the film, include also some totally unexpected experiences as the imagery is speeded up (for example the hits of an axe) and that creates completely insane and mean spirited atmosphere to the scene. Again something that only HK exploitation makers seem to be able to come up with. The ending itself includes plenty of sudden and shocking gore as the madman wields his axe and meets also some nails, for example, on his furious way.<br /><br />The film is also genuinely pretty ""suspicious"" in my opinion as the violence and terror is realistically painful and deals with things that should NEVER be taken as entertainment, mostly I mean rape. The version I saw (I've seen two versions) includes a very long and completely nauseating rape scene that just tries to be as sadistic as possible. I'm not sure does the HK audience really like imagery like this but I think no one with some sense for morality in films/entertainment would never accept or make something like it. Women get brutalized and killed in the most sadistic and low ways so that the fates of the men seem almost tame when compared to the females.<br /><br />The other version I saw, the newly released DVD in HK (without subtitles) has this ""table brutality"" scene in a much longer form than the subtitled Taiwanese DVD which is otherwise identical to the HK version. I've also heard that the old HK Laserdisc is different from these two and since the end credits are filled with scenes and images not found in the actual film, it is impossible to say how ""uncut"" versions these that have been released or shown theatrically are. Obviously plenty of footage has been cut out, possibly even before the theatrical release.<br /><br />The film is written by Law Gam Fai and Lau Wing Kin, the former having written also films like Dr. Lamb, The Untold Story and Gunmen (Kirk Wong, 1988) but out of his other films that I've seen, Love to Kill is the most gratuitous. Dr. Lamb and The Untold Story both are very brutal and violent but have also some attempt to some criticism towards the authorities and men in general as how it is easy to turn into a beast when chasing or fighting one. The harrowing torture imagery of The Untold Story, the victim being the criminal, is very strong and definitely has its impact to change something that may be rotten in the society and among the police for example. But there's none of this in Love to Kill, it is just honest, calculated and fastly made exploitation which is, by the way, produced by a veteran director Kirk ""Organized Crime & Triad Bureau (1993), Crime Story (1993)"" Wong!<br /><br />Love to Kill earns no more than 2/10 from me as I don't have too high appreciation on films like this. (HK) Cinema is meant to be and can be more and films like Love to Kill are only commercial parasites living among the real pieces of the art.",2,0,train
"I actually retired from Asian horror films some time ago after becoming completely sick of seeing samey ghost story rubbish. However, I've been getting more and more into exploitation flicks recently, and so decided to give them another chance. My first port of call was highly rated director Takashi Miike's highly rated 'Visitor Q'. I'd already seen Audition, and while I didn't like it much, I do rate it as one of the better modern Asian horror films. So, I went into this with sensible expectations; and unfortunately, found only boredom. I suppose this movie is actually really clever and it just went over my head, but what it seemed like to me was simply a collection of violent and nasty scenes with little or no coherency between them. Any comparisons to the work of Luis Bunuel and David Lynch is blasphemous as far as I'm concerned; all Miike has done here is make a film; any intelligence surrounding it has been implemented by pretentious fans, desperate to find some kind of meaning. My headache set in about 10 minutes in (after a father had sex with his daughter for some reason), and it didn't subside until the movie finally ended; at least twenty four hours later, or so it would seem. Don't get me wrong, I'm not against violence in movies and in fact actively seek out the most notorious films around; but while this may be violent, it's also pointless and boring and I didn't get one ounce of enjoyment out of it. Takashi Miike may have a lot of fans, but I'm certainly not one of them; and I certainly hope this is the last time I'll come into contact with one of his films.",1,0,train
"I saw this recently with my wife and discovered it's better than Caine believes, although it's not much cop. Britain's greatest ever screen actor does not seem too interested in this role, which is a pity as he might have elevated it with more conviction in his playing. Rex Harrison seems even less bothered, perhaps unsurprisingly, as his character is very poorly written. William Holden is better, but his screen time is fleeting and, again, his character is not well scripted.<br /><br />Beverly Johnson is as beautiful a woman as I have ever seen, but is given very little to do, the film might have gained a great deal by concentrating more on her story. Ustinov steals the show, but basically by playing a comic character quite out of keeping with the film's serious tone. The music is poor and Omar Sharif makes one of his many pointless cameos (his career has been based on this for decades now).<br /><br />Richard Fleischer has to be blamed for not directing this more effectively, he was an infuriatingly unpredictable film director, and this is one of his weaker movies.",4,0,train
"What starts out as an interesting story quickly disintegrates into nothing. Don't bother watching to the end hoping for an explanation of what is stalking the visitors, there is no ending. No explanation, no resolution, zip. This could have been a good movie it they had purchased an entire script.",2,0,train
"Years have gone by since Don Wilson used his martial arts expertise to take down a robot who was programmed to destroy him, he's also married to the blonde reporter (Stacie Foster) who led the rebellion in the first film, now a new conspiracy is in the works, one that involves look-alike droids who frame our two heroes, and a corporation looking to rule the world (There is no plot to back any of this up) and Cyber Tracker 2 becomes a virtual replay of the first movie. I admit that I have bought DVDs from the bargain bin that were made by PM, PM was a company that specialized in cheap-jack action flicks (like this) which had tons of explosions, little story and overall nothing but mean edged action. Some of these titles have been (mildly) enjoyable (Last Man Standing and The Sweeper) however Cyber Tracker 2 is stuck with the casting of the charisma-less Don Wilson. When comparing the protagonists of similar PM efforts both Jeff Wincott and C. Thomas Howell are Oscar nominees when compared to Don Wilson. Another telling sign is that this was directed by Richard Pepin who has none of the flair Joseph Merhi seems to have in crafting action sequences that feel much more expensive than their budgets. Then again though both C. Thomas and Wincott are probably more expensive to obtain. Cyber Tracker 2 is a rip off with a capitol R, there are so many steals from better movies (Robocop, Terminator, Universal Soldier to even Halloween III!) that it's almost as if Richard Pepin is trying to infuse a sense of identity to the pedestrian material yet without the intelligent ideas or at least the mindless zip of great action, Cyber Tracker 2 falls flat. There is literally no good idea that isn't borrowed from a better movie and the supporting cast overact. The only exception comes from Tony Burton who is miles better than the material. Also Stacie Foster looks like she could be better with far better material. However Cyber Tracker 2 comes off mainly as noisy, bland and lackluster as its leading man, however with no real martial arts sequences to fall back on, all there is, is lots of cars tipping over and that alone is no substitute for the bankruptcy of ambition expressed here.<br /><br />*1/2 out of 4-(Poor)",3,0,train
"I'm studying Catalan, and was delighted to find El Mar, a movie with mostly Catalan dialogue, at my art-house video store.<br /><br />Hmmm... not so delighted to have seen it.<br /><br />Yes, as other reviewers have said, it's well-made, and beautifully photographed. Although the opening sequence of the children is shockingly violent, it's well-acted and convincing. (For the most part, that is... Would the Mallorquins strip a corpse in preparation for burial right in the middle of the town square, in full view of the dead man's 10-year-old boy?) Oh, well... minor detail. Up to this point, it had something of the feel of a non-magical Pan's Labyrinth, also set in the Spanish Civil War.<br /><br />Fast-forward, and the three children who survived the opening incident have come of age. Francisca is a nun working at a tuberculosis sanatorium and the two boys, Manuel and Ramallo, both are patients. I know, but hey, coincidences happen.<br /><br />The problem, as with so many Spanish movies (apologies to Almodovar fans), is that with one exception (Francisca) the characters are just so dang *weird*. Their motivations, personalities, and dialogue are often simply incoherent.<br /><br />What's more, it descends into some horrific wretched excess. Be prepared for LOTS of pain and LOTS of blood. The reviewer who called it a ""potboiler"" is quite on track. If it had been made 40 years ago, the poster would've said: SEE FORBIDDEN LOVE!! RAPE!! MURDER!! MUTILATION!! FANATICISM!! ANIMAL CRUELTY!! BETRAYAL!! <br /><br />The opening sequence is not nearly enough to make the personalities and relationships of the characters believable. To work, this should have had multiple flashbacks to flesh out the characters. As it is, it seems a bizarre and depressing cross between ""Brother Sun, Sister Moon"" and ""Pulp Fiction."" If that sounds like something you've got to see, by all means, enjoy. I think I go with something that doesn't make me feel I need to take a shower to wash off the gore and gloom.<br /><br />As for the Catalan, it's the Mallorqui dialect, fairly different than the Barcelona dialect, though I was surprised by the comment that said that even Barcelonans apparently needed Catalan subtitles to understand it.",3,0,train
"Joyce Reynolds seems a might grown-up for the role of Janie, a boy-crazy sixteen-year old in small town America who ditches her steady guy for a visiting soldier AND winds up on the cover of Life magazine (smooching at a blanket party) all in the same week! Non-stop barrage of wisecracks, put-downs, bull talk, and unfunny bits of business such as Janie's little sister bribing family members, Hattie McDaniel (as the maid) constantly scuttling after sassy kid sis, Janie's mother involved with the Red Cross, and Janie's father trying to write an editorial on the problems with today's teenagers (as the parents, stuffy, sexless Edward Arnold and pert, chatty Ann Harding make an unlikely couple, even for 1944; he looks incapable of helping to conceive a child much less raising two of them). Nominated for an Academy Award (!) for Owen Marks' editing, Warner Bros. followed this in 1946 with ""Janie Gets Married"". Reynolds must have outgrown her co-horts by then--she was replaced by Joan Leslie. *1/2 from ****",4,0,train
